[0.0, 0.010999999940395355, 0.0, 0.0, 3849.097242505159, 0.46031715823449837, 0.8877545194522468]
[535.0709838867188, -1304.510986328125, 0.0, 0.0, 4372.404555527132, -60.0, 0.0]
[166.0709991455078, 1400.2109375, 0.0, 0.0, 674.537544389498, -0.5368754746482094, 0.843661460161472]
[-590.3309936523438, -1195.8009033203125, 0.0, 0.0, 2079.8411607794587, -0.7071067765877782, -0.7071067765877782]
[1177.260986328125, -612.6309814453125, 0.0, 0.0, 2118.643817298129, 0.9899485037131578, -0.1414212148161654]
[477.5409851074219, 1326.700927734375, 0.0, 0.0, 4933.643164733003, 0.40135863099836605, -0.9159209784321687]
[570.0309448242188, -1205.0909423828125, 0.0, 0.0, 3713.0603363864097, 0.6904757373517475, -0.7233555343684974]
[-1468.7808837890625, -270.60101318359375, 0.0, 0.0, 3365.947605852763, -0.7174278340978619, 0.696632824413866]
[239.3610076904297, -1298.5809326171875, 0.0, 0.0, 1841.3599612664368, -0.15799048878292227, -0.9874405548932642]
[-1133.3509521484375, -838.8709716796875, 0.0, 0.0, 3072.1654332379144, -0.4731266316602117, -0.8809944175741873]
[363.5509948730469, -1231.0509033203125, 0.0, 0.0, 2606.0642837457012, 0.5746304127641486, -0.8184130121186358]
[588.6609497070312, -1176.180908203125, 0.0, 0.0, 2629.715663666003, -0.5935421421804459, -0.8048029046514521]
[189.54100036621094, -1358.410888671875, 0.0, 0.0, 1172.4183957773275, -0.12252657108291541, 0.9924652257716148]
[1015.2109375, -769.760986328125, 0.0, 0.0, 1218.0157778976888, 0.5335033265571848, -0.8457979567370003]
[-844.700927734375, -984.970947265625, 0.0, 0.0, 957.4922223098395, -0.3524549873473056, -0.9358287595083632]
[1006.7909545898438, -972.0409545898438, 854.3609619140625, -1108.680908203125, 1640.9183477902773, 0.6880060164101177, 0.7257049762134119]
[58.54099655151367, 1328.930908203125, -43.60099792480469, -37.32099914550781, 4822.039210358624, 0.3559953253890465, 0.934487729146247]
[1220.781005859375, 492.96099853515625, -265.09100341796875, 170.99099731445312, 4668.211010686136, 0.748996531411687, 0.6625738547103385]
[-62.61099624633789, -1318.52099609375, -150.54100036621094, 94.9209976196289, 6610.884616106721, -0.7659742466646505, -0.6428712427364031]
[1024.94091796875, -820.1709594726562, -110.41099548339844, 69.59099578857422, 1775.8058189277015, -0.5881716800122332, -0.8087360600168206]
[1262.490966796875, -588.2109375, 103.32099914550781, 59.920997619628906, 6192.54707996353, -0.9048186970745427, 0.42579703391743184]
[-1407.23095703125, 89.03099822998047, 95.44099426269531, 54.580997467041016, 4303.4362003535725, -0.8778955030182483, -0.47885209255540817]
[-464.3710021972656, 1331.3609619140625, 86.26099395751953, 49.47099685668945, 1058.3762679879326, -0.44335418528866727, 0.8963465050401317]
[627.1709594726562, -1262.8709716796875, 63.86099624633789, 37.4109992980957, 5861.781162216464, 0.05255883283238338, -0.9986178238152842]
[-125.82099914550781, 1372.5909423828125, 59.71099853515625, 34.63100051879883, 4941.968417605118, -0.5963239856531123, 0.8027438268407281]
[-676.3909912109375, -1110.531005859375, 42.55099868774414, 21.89099884033203, 1484.4494937662578, 0.999679684492747, 0.025308346442854356]
[1101.8309326171875, 743.5209350585938, 37.57099914550781, 17.21099853515625, 3822.0295433120727, 0.6101507664245122, 0.7922853235661577]
[496.32098388671875, -1219.0009765625, 0.0, 0.0, 2079.6105502832525, 0.6577532020564705, -0.7532335055807968]
[-855.0509643554688, 981.8909301757812, 0.0, 0.0, 4488.338440040407, -0.3713906735081982, 0.9284766837704955]
[35.060997009277344, 1409.6109619140625, 0.0, 0.0, 1311.3782447485498, -0.6365650317399802, 0.7712230192234376]
[53.650997161865234, 1408.2908935546875, 0.0, 0.0, 1623.3308859983206, 0.27753964649580537, 0.9607141609470187]
[39.71099853515625, -1409.450927734375, 0.0, 0.0, 2560.583618717455, 0.12797133108099884, -0.991777815877741]
